file_type,status,path
research_plan,has_placeholder,products/health-care/digital-health-modernization/mhv-to-va.gov/secondary-nav/2nd-comparison-study/research-plan.md
research_plan,has_placeholder,products/health-care/digital-health-modernization/mhv-to-va.gov/secondary-nav/2nd-comparison-study/research-plan2.md
conversation_guide,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secondary-nav/Comparison-study/conversation-guide.md
research_plan,has_placeholder,products/health-care/digital-health-modernization/mhv-to-va.gov/secondary-nav/Comparison-study/research-plan.md
conversation_guide,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2022-09-usability_testing_2/conversation-guide.md
research_plan,has_placeholder,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2022-09-usability_testing_2/research-plan.md
conversation_guide,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2023-01-patient-safety-notice-usability-testing/conversation-guide.md
research_plan,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2023-01-patient-safety-notice-usability-testing/research-plan.md
conversation_guide,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2023-08-triage-group-generative-study/conversation-guide.md
research_plan,has_placeholder,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2023-08-triage-group-generative-study/research-plan.md
conversation_guide,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2023-09-usability-round3-phase0/conversation-guide.md
research_plan,has_placeholder,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2023-09-usability-round3-phase0/research-plan.md
conversation_guide,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2025-06-curated-list-usability-testing/conversation-guide.md
research_plan,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/2025-06-curated-list-usability-testing/research-plan.md
conversation_guide,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/Recent-Care-Teams-Research/conversation-guide.md
conversation_guide,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/SecureMessaging_Round1_Usability/conversation_guide.md
research_plan,has_placeholder,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/SecureMessaging_Round1_Usability/research-plan.md
conversation_guide,complete,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/usabilitytesting/conversation-guide.md
research_plan,has_placeholder,products/health-care/digital-health-modernization/mhv-to-va.gov/secure-messaging/research/usabilitytesting/research-plan.md
research_plan,has_placeholder,products/health-care/digital-health-modernization/mhv-to-va.gov/transition/2026-TransitionCommsJourney/ResearchPlan.md
conversation_guide,complete,products/health-care/digital-health-modernization/pre-mhv-prototype/research/SecureMessaging_Round1_Usability/conversation_guide.md
research_plan,has_placeholder,products/health-care/digital-health-modernization/pre-mhv-prototype/research/SecureMessaging_Round1_Usability/research-plan.md
research_plan,has_placeholder,products/health-care/foreign-medical-program/10-7959f-1/research/stakeholders/research-plan-and-conversation-guide.md
conversation_guide,complete,products/health-care/foreign-medical-program/10-7959f-2/research/2025-10-FMP-Claims-Direct-Deposit-Content-Study/conversation-guide.md
research_plan,has_placeholder,products/health-care/foreign-medical-program/10-7959f-2/research/2025-10-FMP-Claims-Direct-Deposit-Content-Study/research-plan.md
research_plan,has_placeholder,products/health-care/long-covid/research/research-plan.md
research_plan,has_placeholder,products/health-care/patient-portal/get-care-mobile/research/discovery/research_plan.md
research_plan,has_placeholder,products/health-care/patient-portal/get-care-mobile/research/usability/research_plan.md
conversation_guide,complete,products/health-care/patient-portal/mhv/2023-03-what's-new-page-usability-testing/conversation-guide.md
research_plan,has_placeholder,products/health-care/patient-portal/mhv/2023-03-what's-new-page-usability-testing/research-plan.md
conversation_guide,complete,products/health-care/patient-portal/mhv/2024-06-access-sign-in-change-usability-study/conversation-guide.md
research_plan,has_placeholder,products/health-care/patient-portal/mhv/2024-06-access-sign-in-change-usability-study/research-plan.md
conversation_guide,complete,products/health-care/patient-portal/mhv/2024-portals-profile-sync-usability-testing/conversation-guide.md
research_plan,has_placeholder,products/health-care/patient-portal/mhv/2024-portals-profile-sync-usability-testing/research-plan.md
conversation_guide,complete,products/health-care/prescription-refills/mhv-prescription-refill/2023-01-pharmacy-drug-image-display/Research/conversation-guide.md
research_plan,has_placeholder,products/health-care/prescription-refills/mhv-prescription-refill/2023-01-pharmacy-drug-image-display/Research/research-plan.md
research_plan,has_placeholder,products/health-care/questionnaire/discovery/stakeholder-interviews/clinician-interviews/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/discovery/user-research/conversation-guide.md
research_plan,has_placeholder,products/health-care/questionnaire/discovery/user-research/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/research/2023-10-clinical-reminders-veteran/conversation-guide.md
research_plan,has_placeholder,products/health-care/questionnaire/research/2023-10-clinical-reminders-veteran/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/research/2023-11-clinical-reminders-staff/Staff Interviews Phase 1a/conversation-guide.md
research_plan,complete,products/health-care/questionnaire/research/2023-11-clinical-reminders-staff/Staff Interviews Phase 1a/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/research/2023-11-clinical-reminders-staff/Staff Interviews Phase 1b/conversation-guide.md
research_plan,has_placeholder,products/health-care/questionnaire/research/2023-11-clinical-reminders-staff/Staff Interviews Phase 1b/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/research/2025-07-clinical-reminders-notable-veterans usability sessions/conversation-guide.md
research_plan,complete,products/health-care/questionnaire/research/2025-07-clinical-reminders-notable-veterans usability sessions/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/research/2025-08-clinical-reminders-curapatient-veterans usability sessions/conversation-guide.md
research_plan,complete,products/health-care/questionnaire/research/2025-08-clinical-reminders-curapatient-veterans usability sessions/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/research/all-mvp-workflows/conversation-guide.md
research_plan,has_placeholder,products/health-care/questionnaire/research/all-mvp-workflows/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/research/clinician-healthRecord-discovery/conversation-guide.md
conversation_guide,complete,products/health-care/questionnaire/research/health-record/conversation-guide.md
research_plan,has_placeholder,products/health-care/questionnaire/research/health-record/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/research/mvp-usability/conversation-guide.md
research_plan,has_placeholder,products/health-care/questionnaire/research/mvp-usability/research-plan.md
conversation_guide,complete,products/health-care/questionnaire/research/veteran-prioritization/conversation-guide.md
research_plan,has_placeholder,products/health-care/questionnaire/research/veteran-prioritization/research-plan.md
conversation_guide,complete,products/health-care/secure-messaging/vets-secure-messaging/discovery/past-user-testing/conversationguide-aug2016.md
research_plan,has_placeholder,products/health-care/supply-reordering-tool/research/2025-02 Multistep task pattern research/researchplan.md
research_plan,has_placeholder,products/health-care/supply-reordering-tool/research/2025-TBD-medical-supplies-reordering-tool-updates-usability-testing/research-plan.md
conversation_guide,complete,products/health-care/vfmp-status-integration/research/2026-02-CHAMPVA-App-Status-MVP/conversation-guide.md
research_plan,has_placeholder,products/health-care/vfmp-status-integration/research/2026-02-CHAMPVA-App-Status-MVP/research-plan.md
conversation_guide,complete,products/home-page/research/2022-09-redesign-usability-round2/conversation-guide.md
research_plan,complete,products/home-page/research/2022-09-redesign-usability-round2/research-plan.md
conversation_guide,complete,products/home-page/research/redesign-usability/conversation-guide.md
research_plan,complete,products/home-page/research/redesign-usability/research-plan.md
conversation_guide,complete,products/identity/login/ds-logon/research/conversation-guide.md
conversation_guide,no_frontmatter,products/identity/login/mhv/mhv-account-creation_2017/conversationguide-4-17-17.md
conversation_guide,no_frontmatter,products/identity/login/mhv/mhv-account-creation_2017/conversationguide2.md
conversation_guide,complete,products/identity/login/mhv/mhv-account-creation_2017/research/conversationguide-4-17-17.md
conversation_guide,complete,products/identity/login/mhv/mhv-account-creation_2017/research/conversationguide2.md
research_plan,has_placeholder,products/identity/login/sso/ux-research/alerts/research-plan.md
conversation_guide,complete,products/identity-personalization/direct-deposit/Research/2019-06-direct-deposit-updates-usability/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/direct-deposit/Research/2019-06-direct-deposit-updates-usability/research-plan.md
conversation_guide,complete,products/identity-personalization/direct-deposit/Research/2019-09-direct-deposit-UAT/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/direct-deposit/Research/2019-09-direct-deposit-UAT/research-plan.md
conversation_guide,complete,products/identity-personalization/direct-deposit/evss-lighthouse-migration/UAT/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/direct-deposit/evss-lighthouse-migration/UAT/research-plan.md
conversation_guide,complete,products/identity-personalization/discovery-research/authenticated-menu-usability/conversation-guide-revised-removed-task.md
conversation_guide,complete,products/identity-personalization/discovery-research/authenticated-menu-usability/conversation-guide-revised-task-order.md
conversation_guide,complete,products/identity-personalization/discovery-research/authenticated-menu-usability/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/discovery-research/authenticated-menu-usability/research-plan.md
research_plan,has_placeholder,products/identity-personalization/my-va/2.0-redesign/discovery-and-research/research-plan.md
conversation_guide,complete,products/identity-personalization/my-va/2.0-redesign/discovery-and-research/stakeholder-interviews/conversation-guide-stakeholders.md
conversation_guide,complete,products/identity-personalization/my-va/2.0-redesign/discovery-and-research/user-research/conversation-guide.md
research_plan,complete,products/identity-personalization/my-va/2.0-redesign/discovery-and-research/user-research/research-plan.md
research_plan,complete,products/identity-personalization/my-va/forms-status-on-My-VA/UAT/research-plan.md
conversation_guide,complete,products/identity-personalization/my-va/my-va-redirect/UAT/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/my-va/my-va-redirect/UAT/research-plan.md
conversation_guide,complete,products/identity-personalization/my-va/payment-history/discovery-and-research/june-2022-research/conversation-guide.md
research_plan,complete,products/identity-personalization/my-va/payment-history/discovery-and-research/june-2022-research/research-plan.md
conversation_guide,complete,products/identity-personalization/my-va/research/2025-08-myva3.0-phase1-usabilitytesting/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/my-va/research/2025-08-myva3.0-phase1-usabilitytesting/research-plan.md
research_plan,has_placeholder,products/identity-personalization/my-va/research/2026-01-myva3.0-namechange-survey/research-plan.md
research_plan,has_placeholder,products/identity-personalization/my-va/virtual-appeal-hearings/research/ResearchPlan_BoardAppeals-on-VA-dot-gov_Interviews_withVeterans_2021-07.md
conversation_guide,complete,products/identity-personalization/onboarding/discovery-research/2024-03-onboarding-generative-research/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/onboarding/discovery-research/2024-03-onboarding-generative-research/research-plan.md
conversation_guide,complete,products/identity-personalization/onsite-notifications/mvp/UAT/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/onsite-notifications/mvp/UAT/research-plan.md
conversation_guide,complete,products/identity-personalization/personalization 2.0/discovery-research/dashboard-interviews/conversation-guide.md
research_plan,complete,products/identity-personalization/personalization 2.0/discovery-research/dashboard-interviews/research-plan.md
conversation_guide,complete,products/identity-personalization/personalization 2.0/discovery-research/service-member-interviews/conversation-guide.md
research_plan,complete,products/identity-personalization/personalization 2.0/discovery-research/service-member-interviews/research-plan.md
research_plan,complete,products/identity-personalization/profile/Combine Profile and Account/Research/2020-03-profile-redesign/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/Research/2022-05-MHV-profile-research/mhv-user-interviews/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/Research/2022-05-MHV-profile-research/mhv-user-interviews/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/Research/2022-09-profile-editing-evaluation/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/Research/2022-09-profile-editing-evaluation/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/Research/2023-10-UAT-edit-as-subtask-default-send-checkbox-ui/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/Research/2023-10-UAT-edit-as-subtask-default-send-checkbox-ui/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/Research/2023-10-profile-hub-usability/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/Research/2023-10-profile-hub-usability/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/Research/2024-01-military-info-enhancement-mvp/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/profile/Research/2024-01-military-info-enhancement-mvp/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/Research/2024-04-direct-deposit-ch33-UAT/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/Research/2024-04-direct-deposit-ch33-UAT/research-plan.md
research_plan,complete,products/identity-personalization/profile/Research/2026-04-profile2.0-postlaunch-usabilitytesting/research-plan-test.md
research_plan,has_placeholder,products/identity-personalization/profile/Research/2026-04-profile2.0-postlaunch-usabilitytesting/research-plan.md
research_plan,complete,products/identity-personalization/profile/Research/profile-hub/2025-05-profile-hub-tree-test/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/contact-information/bad-address-indicator/research/conversation-guide-alternative.md
conversation_guide,complete,products/identity-personalization/profile/contact-information/bad-address-indicator/research/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/contact-information/bad-address-indicator/research/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/contact-information/bad-address-indicator/uat/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/contact-information/bad-address-indicator/uat/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/contact-information/research/2020-04-address-management/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/profile/contact-information/research/2020-04-address-management/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/military-information/discovery-and-research/2023-military-info-discovery/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/military-information/discovery-and-research/2023-military-info-discovery/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/notification-preferences/discovery-and-research/usability-study-add-email-jan-2023/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/notification-preferences/discovery-and-research/usability-study-add-email-jan-2023/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/personal-health-care-contacts/discovery-research/2023-10-personal-health-care-contacts-usability/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/profile/personal-health-care-contacts/discovery-research/2023-10-personal-health-care-contacts-usability/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/personal-information/personal-information-revision/research/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/personal-information/personal-information-revision/research/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/personal-information/personal-information-revision/uat/conversation-guide.md
research_plan,complete,products/identity-personalization/profile/personal-information/personal-information-revision/uat/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/preferred-facility/research/2021-05-preferred-facilities/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/profile/preferred-facility/research/2021-05-preferred-facilities/research-plan.md
conversation_guide,complete,products/identity-personalization/profile/profile-V1/2018-vet360-uat/conversation-guide.md
conversation_guide,complete,products/identity-personalization/profile/profile-completion/discovery-research/conversation-guide.md
research_plan,has_placeholder,products/identity-personalization/profile/profile-completion/discovery-research/research-plan.md
conversation_guide,complete,products/iga/research/discovery/2025-07-ifams-discovery/conversation-guide.md
research_plan,has_placeholder,products/iga/research/discovery/2025-07-ifams-discovery/research-plan.md
conversation_guide,complete,products/income-limits-app/initiatives/2023-launch/research/2023-01-income-limits-usability/conversation-guide.md
research_plan,complete,products/income-limits-app/initiatives/2023-launch/research/2023-01-income-limits-usability/research-plan.md
conversation_guide,complete,products/income-limits-app/initiatives/2023-launch/research/conversation-guide.md
research_plan,complete,products/income-limits-app/initiatives/2023-launch/research/research-plan.md
research_plan,complete,products/information-architecture/research-and-analytics/2019-vamc-navigation/left-nav/research/research-plan.md
conversation_guide,complete,products/information-architecture/research-and-analytics/2023-generative-logged-in-research/2023-logged-in-user-interviews/conversation-guide.md
research_plan,complete,products/information-architecture/research-and-analytics/2023-generative-logged-in-research/2023-logged-in-user-interviews/research-plan.md
research_plan,has_placeholder,products/information-architecture/research-and-analytics/sitewide-nav-research/research-plan.md
conversation_guide,complete,products/iris/research/ava/2021-04/conversation-guide.md
research_plan,has_placeholder,products/iris/research/ava/2021-04/research-plan.md
conversation_guide,complete,products/iris/research/ava/2021-07/conversation-guide.md
research_plan,has_placeholder,products/iris/research/ava/2021-07/research-plan.md
conversation_guide,complete,products/iris/research/ava/2022-02/conversation-guide.md
research_plan,has_placeholder,products/iris/research/ava/2022-02/research-plan.md
conversation_guide,complete,products/live-agent/research/2023-07-Live Agent Chatbot/conversation-guide.md
research_plan,complete,products/live-agent/research/2023-07-Live Agent Chatbot/research-plan.md
conversation_guide,complete,products/live-agent/research/2023-07-Live Agent Chatbot_Interviews with Veterans/conversation-guide.md
research_plan,complete,products/live-agent/research/2023-07-Live Agent Chatbot_Interviews with Veterans/research-plan.md
conversation_guide,complete,products/login.gov-adoption/discovery/research/2025-10-login.gov-fraud-alert-communicaiton-usability-testing/conversation-guide.md
research_plan,has_placeholder,products/login.gov-adoption/discovery/research/2025-10-login.gov-fraud-alert-communicaiton-usability-testing/research-plan.md
conversation_guide,complete,products/login.gov-adoption/in-person-proofing/research/Co-Creation Cohort/conversationguide.md
research_plan,has_placeholder,products/login.gov-adoption/in-person-proofing/research/Co-Creation Cohort/research-plan.md
research_plan,has_placeholder,products/medical-device-tool/research/discovery-nov19/research-plan.md
conversation_guide,complete,products/medical-device-tool/research/usability-march20/conversation-guide.md
research_plan,has_placeholder,products/medical-device-tool/research/usability-march20/research-plan.md
conversation_guide,complete,products/my-education-benefits/research/2024-12-recommender-tool/conversation-guide.md
research_plan,complete,products/my-education-benefits/research/2024-12-recommender-tool/research-plan.md
conversation_guide,complete,products/my-education-benefits/research/2025-08-Dual-Benefit-Eligibility-Tool/conversation-guide.md
research_plan,has_placeholder,products/my-education-benefits/research/2025-08-Dual-Benefit-Eligibility-Tool/research-plan.md
research_plan,has_placeholder,products/office-administration/vba/sco-migration/research/research-plan.md
conversation_guide,complete,products/on-site-search/research/user-research/2021-Aug-research-study/conversation-guide.md
research_plan,has_placeholder,products/on-site-search/research/user-research/2021-Aug-research-study/research-plan.md
conversation_guide,complete,products/on-site-search/research/user-research/research-study-jan-2021/conversation-guide.md
research_plan,has_placeholder,products/on-site-search/research/user-research/research-study-jan-2021/research-plan.md
conversation_guide,complete,products/outreach-events/research/2021-filtering-recurring-events/conversation-guide.md
research_plan,complete,products/outreach-events/research/2021-filtering-recurring-events/research-plan.md
conversation_guide,complete,products/pact-act-wizard/research/2023-2024-launch/conversation-guide.md
research_plan,has_placeholder,products/pact-act-wizard/research/2023-2024-launch/research-plan.md
conversation_guide,complete,products/pension/research/2024 02 Pension Usability Evaluation/conversation-guide.md
research_plan,has_placeholder,products/pension/research/2024 02 Pension Usability Evaluation/research-plan.md
research_plan,has_placeholder,products/pension/research/2024-09 527EZ VSO Research/research-plan.md
conversation_guide,complete,products/pension/research/2024-10 Intent to File Comprehension/conversation-guide.md
research_plan,has_placeholder,products/pension/research/2024-10 Intent to File Comprehension/research-plan.md
conversation_guide,complete,products/pension/research/2025 04 Pension Exploratory Research/conversation-guide.md
research_plan,has_placeholder,products/pension/research/2025 04 Pension Exploratory Research/research-plan.md
conversation_guide,complete,products/pension/research/2025-07 0969 Usability Study/conversation-guide.md
research_plan,has_placeholder,products/pension/research/2025-09 Intent to File Unmoderated Study/research-plan.md
conversation_guide,complete,products/pension/research/2025-12 Pension Disability Alert/conversation-guide.md
research_plan,complete,products/pension/research/2025-12 Pension Disability Alert/research-plan.md
conversation_guide,complete,products/pension/research/2026-01 534EZ Usability Study/conversation-guide-at.md
conversation_guide,complete,products/pension/research/2026-01 534EZ Usability Study/conversation-guide.md
research_plan,has_placeholder,products/pension/research/2026-01 534EZ Usability Study/research-plan.md
research_plan,has_placeholder,products/platform/design-system/templates/forms/Review page/research/2024-XX VFF Review Edit by Page/research-plan-final.md
research_plan,has_placeholder,products/platform/design-system/templates/forms/Review page/research/2024-XX VFF Review Edit by Page/research-plan.md
conversation_guide,complete,products/platform/login-self-service-tool/research/2022-Q3/conversation-guide.md
research_plan,complete,products/platform/login-self-service-tool/research/2022-Q3/research-plan.md
conversation_guide,complete,products/platform/login-self-service-tool/research/2022-Q4/conversation-guide.md
research_plan,complete,products/platform/login-self-service-tool/research/2022-Q4/research-plan.md
conversation_guide,complete,products/platform/medallia/research/CY20-Q4/conversation-guide.md
research_plan,has_placeholder,products/platform/medallia/research/CY20-Q4/research-plan.md
conversation_guide,complete,products/platform/medallia/research/CY21-Q1/conversation-guide.md
research_plan,has_placeholder,products/platform/medallia/research/CY21-Q1/research-plan.md
conversation_guide,complete,products/platform/platform-website/research/confluence-pilot-research-2020/conversation-guide.md
research_plan,has_placeholder,products/platform/platform-website/research/confluence-pilot-research-2020/research-plan.md
conversation_guide,complete,products/platform/platform-website/research/forms-library-docs-research-2020/conversation-guide.md
research_plan,has_placeholder,products/platform/platform-website/research/forms-library-docs-research-2020/research-plan-script.md
conversation_guide,complete,products/platform/platform-website/research/research-round-1/conversation-guide.md
research_plan,has_placeholder,products/platform/platform-website/research/research-round-1/research-plan.md
conversation_guide,complete,products/platform/platform-website/research/research-round-2/conversation-guide.md
research_plan,has_placeholder,products/platform/platform-website/research/research-round-2/research-plan.md
conversation_guide,complete,products/platform/research/collab-cycle-v1/vfs-research/conversation-guide.md
conversation_guide,complete,products/platform/research/roe-documentation/conversation-guide.md
research_plan,has_placeholder,products/proactive-benefits/research/2023-11-Outreach Exploration/research-plan.md
conversation_guide,complete,products/public-websites/research/202104-baseline-wayfinding/conversation-guide.md
research_plan,has_placeholder,products/public-websites/research/202104-baseline-wayfinding/research-plan.md
research_plan,has_placeholder,products/resources-and-support/research/2022-01-usability-study-1.0/research-plan.md
conversation_guide,complete,products/resources-and-support/research/2023-09-rate-tool/conversation-guide-v1.md
conversation_guide,complete,products/resources-and-support/research/2023-09-rate-tool/conversation-guide.md
research_plan,has_placeholder,products/resources-and-support/research/2023-09-rate-tool/research-plan-v1.md
research_plan,complete,products/resources-and-support/research/2023-09-rate-tool/research-plan.md
conversation_guide,complete,products/resources-and-support/research/2024-search-filters/conversation-guide.md
research_plan,has_placeholder,products/resources-and-support/research/2024-search-filters/research-plan.md
research_plan,has_placeholder,products/resources-and-support/research/research-plan-technicalsupport.md
conversation_guide,complete,products/single-sign-on/research/user-discovery/2025-05-non-va-dots-okta-users/conversation-guide.md
research_plan,has_placeholder,products/single-sign-on/research/user-discovery/2025-05-non-va-dots-okta-users/research-plan.md
conversation_guide,complete,products/single-sign-on/research/user-discovery/2025-05-ssoi-user-interviews-round1/conversation-guide.md
research_plan,has_placeholder,products/single-sign-on/research/user-discovery/2025-05-ssoi-user-interviews-round1/research-plan.md
conversation_guide,complete,products/single-sign-on/research/user-discovery/2025-07-ssoi-pre-migration-user-interviews/conversation-guide.md
research_plan,has_placeholder,products/single-sign-on/research/user-discovery/2025-07-ssoi-pre-migration-user-interviews/research-plan.md
research_plan,has_placeholder,products/single-sign-on/research/user-discovery/2025-08-AccessVA/research-plan.md
conversation_guide,complete,products/single-sign-on/research/user-discovery/2025-08-ssoi-mid-migration-user-interviews/conversation-guide.md
research_plan,has_placeholder,products/single-sign-on/research/user-discovery/2025-08-ssoi-mid-migration-user-interviews/research-plan.md
conversation_guide,complete,products/single-sign-on/research/user-discovery/2025-09-ssoe-pre-migration-user-interviews/conversation-guide.md
research_plan,has_placeholder,products/single-sign-on/research/user-discovery/2025-09-ssoe-pre-migration-user-interviews/research-plan.md
conversation_guide,complete,products/streamlined_waiver/accessibility_research/conversation-guide.md
research_plan,complete,products/streamlined_waiver/accessibility_research/research-plan.md
conversation_guide,complete,products/streamlined_waiver/research/conversation-guide.md
research_plan,complete,products/streamlined_waiver/research/research-plan.md
research_plan,has_placeholder,products/va-gov-relaunch-2018/user-research/study-5/research-plan.md
conversation_guide,complete,products/va-gov-relaunch-2018/user-research/study-6/conversation-guide.md
conversation_guide,complete,products/va-gov-relaunch-2018/user-research/study-7/conversation-guide-study-7-revised.md
conversation_guide,complete,products/va-gov-relaunch-2018/user-research/study-7/conversation-guide-study-7.md
conversation_guide,complete,products/va-gov-relaunch-2018/user-research/study-8/conversation-guide-study-8.md
conversation_guide,complete,products/va-mobile-app/features/medication/usability-testing/august-2022/conversation-guide.md
research_plan,has_placeholder,products/va-mobile-app/features/medication/usability-testing/august-2022/research-plan.md
conversation_guide,complete,products/va-mobile-app/features/medication/usability-testing/june-2022/conversation-guide.md
research_plan,has_placeholder,products/va-mobile-app/features/medication/usability-testing/june-2022/research-plan.md
conversation_guide,complete,products/va-mobile-app/platform/VA Mobile Docs site /conversationguide.md
research_plan,has_placeholder,products/va-mobile-app/research/Forms MVP Research/Research-Plan.md
research_plan,has_placeholder,products/va-mobile-app/research/ux/2021-03-mhv-co-branding research/research-plan_ad-hoc-cto-support_secure-messaging_2021-04-16.md
conversation_guide,complete,products/va-mobile-app/research/ux/appointments/2022-04-Appointment-Scheduling/conversation-guide.md
research_plan,complete,products/va-mobile-app/research/ux/appointments/2022-04-Appointment-Scheduling/research-plan.md
conversation_guide,complete,products/va-mobile-app/research/ux/blind-low-vision/post-launch-research/conversation-guide.md
research_plan,has_placeholder,products/va-mobile-app/research/ux/blind-low-vision/post-launch-research/research-plan.md
research_plan,complete,products/va-mobile-app/research/ux/mobile-app-MVP/2020-02-discovery-sprint/veteran-desirability/research-plan.md
research_plan,complete,products/va-mobile-app/research/ux/mobile-app-MVP/2020-05-user-interviews/research-plan.md
research_plan,complete,products/va-mobile-app/research/ux/mobile-app-MVP/2020-06-prototype-testing/research-plan.md
research_plan,complete,products/va-mobile-app/research/ux/mobile-app-MVP/MVP-usability-testing/2020-08-usability-testing-round-1/research-plan.md
research_plan,has_placeholder,products/va-mobile-app/research/ux/mobile-app-MVP/MVP-usability-testing/2021-01-usability-testing-round-2/research-plan.md
conversation_guide,complete,products/va-mobile-app/research/ux/post-launch-discovery/2022-07-current-experience-discovery/conversation-guide.md
research_plan,has_placeholder,products/va-mobile-app/research/ux/post-launch-discovery/2022-07-current-experience-discovery/research-plan.md
research_plan,has_placeholder,products/va-mobile-app/testing/uat/pre-launch/research-plan.md
conversation_guide,complete,products/va-notify/research/2023-10-Email-Content-Research/conversation-guide.md
research_plan,has_placeholder,products/va-notify/research/2023-10-Email-Content-Research/research-plan.md
conversation_guide,complete,products/va-notify/research/conversation-guide.md
research_plan,has_placeholder,products/va-notify/research/research-plan.md
conversation_guide,complete,products/verify-your-enrollment/research-folder/2023-11-Research-Initiative-One/conversation-guide.md
research_plan,complete,products/verify-your-enrollment/research-folder/2023-11-Research-Initiative-One/researchplan-unmoderated.md
research_plan,has_placeholder,products/verify-your-enrollment/research-folder/2023-11-Research-Initiative-One/researchplan.md
conversation_guide,complete,products/vet-transition-support/research/2024-02-discovery/conversation-guide.md
research_plan,complete,products/vet-transition-support/research/2024-02-discovery/research-plan.md
conversation_guide,complete,products/vet-transition-support/research/2024-07-user-testing-v1/conversation-guide.md
research_plan,complete,products/vet-transition-support/research/2024-07-user-testing-v1/research-plan.md
conversation_guide,complete,products/vet-transition-support/research/2024-10-user-testing-v2/conversation-guide.md
research_plan,complete,products/vet-transition-support/research/2024-10-user-testing-v2/research-plan.md
conversation_guide,complete,products/vet-transition-support/research/2025-07-generative-and-user-testing-study/conversation-guide.md
research_plan,complete,products/vet-transition-support/research/2025-07-generative-and-user-testing-study/research-plan.md
conversation_guide,complete,products/veteran-id-cards/landing-page/conversation-guide.md
research_plan,has_placeholder,products/veteran-id-cards/landing-page/research-plan-ii.md
research_plan,has_placeholder,products/veteran-id-cards/landing-page/research-plan.md
research_plan,has_placeholder,products/veteran-id-cards/research/discovery/research-plan.md
conversation_guide,complete,products/veteran-id-cards/research/usability-testing/conversation-guide.md
